Type-Aware?,Library,Module,Func Name,Line,Column,Improvement,#New,#Old,Reason for no improvement,Path,Left-most receiver,Possible reason for no found functions,Date
Yes,safeds,safeds.config._device,device,6,11,No,0,0,Found no referenced functions,torch.device.(),safeds.config._device.torch,Type is Any ,2025-02-09 17:49:27.438881
Yes,safeds,safeds.config._device,device,6,66,No,0,0,Found no referenced functions,torch.device.(),safeds.config._device.torch,Type is Any ,2025-02-09 17:49:27.439843
Yes,safeds,safeds.data.tabular.containers._column,rename,109,32,No,0,1,Found no referenced functions,data.rename.(),"NamedType(name='None', qname='builtins.None')",no class with qname: builtins.None ,2025-02-09 17:49:28.404701
Yes,safeds,safeds.data.tabular.containers._column,_data_type,111,33,No,1,1,Found same amount of functions,ColumnType._data_type.(),safeds.data.tabular.typing._column_type.ColumnType,,2025-02-09 17:49:28.405603
Yes,safeds,safeds.data.tabular.containers._row,_from_pandas_dataframe,130,31,Yes,1,3,,Schema._from_pandas_dataframe.(),safeds.data.tabular.typing._schema.Schema,,2025-02-09 17:49:28.406626
Yes,safeds,safeds.data.tabular.containers._table,_from_pandas_dataframe,424,31,Yes,1,3,,Schema._from_pandas_dataframe.(),safeds.data.tabular.typing._schema.Schema,,2025-02-09 17:49:28.406626
Yes,safeds,safeds.data.tabular.containers._tagged_table,__init__,150,8,Yes,3,44,,super.().__init__.(),safeds.data.tabular.containers._tagged_table.TaggedTable,,2025-02-09 17:49:28.407644
Yes,safeds,safeds.data.tabular.containers._tagged_table,keep_only_columns,165,32,No,3,3,Found same amount of functions,_data.keep_only_columns.(),"NamedType(name='Table', qname='safeds.data.tabular.containers._table.Table')",,2025-02-09 17:49:28.408646
Yes,safeds,safeds.data.tabular.containers._tagged_table,get_column,166,31,No,1,1,Found same amount of functions,_data.get_column.(),"NamedType(name='Table', qname='safeds.data.tabular.containers._table.Table')",,2025-02-09 17:49:28.408646
Yes,safeds,safeds.data.tabular.containers._time_series,__init__,183,8,Yes,2,5,,super.().__init__.(),safeds.data.tabular.containers._time_series.TimeSeries,,2025-02-09 17:49:28.409870
Yes,safeds,safeds.data.tabular.containers._time_series,get_column,188,29,No,1,1,Found same amount of functions,_data.get_column.(),"NamedType(name='Table', qname='safeds.data.tabular.containers._table.Table')",,2025-02-09 17:49:28.410908
Yes,safeds,safeds.exceptions._data,__init__,31,8,No,0,0,Found same amount of functions,super.().__init__.(),builtins.KeyError,,2025-02-09 17:49:28.413910
Yes,safeds,safeds.exceptions._data,__init__,39,8,No,0,0,Found same amount of functions,super.().__init__.(),builtins.Exception,,2025-02-09 17:49:28.414875
Yes,safeds,safeds.exceptions._data,__init__,50,8,No,0,0,Found same amount of functions,super.().__init__.(),builtins.Exception,,2025-02-09 17:49:28.414875
Yes,safeds,safeds.exceptions._data,__init__,67,8,No,0,0,Found same amount of functions,super.().__init__.(),builtins.Exception,,2025-02-09 17:49:28.415918
Yes,safeds,safeds.exceptions._data,__init__,82,12,No,0,0,Found same amount of functions,super.().__init__.(),builtins.IndexError,,2025-02-09 17:49:28.416875
Yes,safeds,safeds.exceptions._data,__init__,84,12,No,0,0,Found same amount of functions,super.().__init__.(),builtins.IndexError,,2025-02-09 17:49:28.416875
