Type-Aware?,Library,Module,Func Name,Line,Column,Improvement,#New,#Old,Reason for no improvement,Path,Left-most receiver,Possible reason for no found functions,Date
Yes,safeds,safeds.config._device,device,6,11,No,0,0,Found no referenced functions,torch.device.(),safeds.config._device.torch,MemberExpr:6(  NameExpr(torch [safeds.config._device.torch])  device) Type is Any ,2025-04-08 14:05:50.872184
Yes,safeds,safeds.config._device,device,6,66,No,0,0,Found no referenced functions,torch.device.(),safeds.config._device.torch,MemberExpr:6(  NameExpr(torch [safeds.config._device.torch])  device) Type is Any ,2025-04-08 14:05:50.872184
Yes,safeds,safeds.data.tabular.containers._column,rename,109,32,No,0,1,Found no referenced functions,data.rename.(),"UnionType(types=[ListType(types=[TypeVarType(name='T', upper_bound=None)]), NamedType(name='None', qname='builtins.None')])",MemberExpr:109(  NameExpr(data [l])  rename) no class with qname: builtins.None no fallback | ,2025-04-08 14:05:50.955679
Yes,safeds,safeds.data.tabular.containers._column,_data_type,111,33,No,1,1,Found same amount of functions,ColumnType._data_type.(),safeds.data.tabular.typing._column_type.ColumnType,,2025-04-08 14:05:50.960779
Yes,safeds,safeds.data.tabular.containers._row,_from_pandas_dataframe,130,31,Yes,1,3,,Schema._from_pandas_dataframe.(),safeds.data.tabular.typing._schema.Schema,,2025-04-08 14:05:50.961779
Yes,safeds,safeds.data.tabular.containers._table,_from_pandas_dataframe,423,31,Yes,1,3,,Schema._from_pandas_dataframe.(),safeds.data.tabular.typing._schema.Schema,,2025-04-08 14:05:50.963375
Yes,safeds,safeds.data.tabular.containers._tagged_table,__init__,150,8,Yes,3,44,,super.().__init__.(),safeds.data.tabular.containers._tagged_table.TaggedTable,,2025-04-08 14:05:50.964375
Yes,safeds,safeds.data.tabular.containers._tagged_table,keep_only_columns,165,32,No,3,3,Found same amount of functions,_data.keep_only_columns.(),"NamedType(name='Table', qname='safeds.data.tabular.containers._table.Table')",,2025-04-08 14:05:50.965374
Yes,safeds,safeds.data.tabular.containers._tagged_table,get_column,166,31,No,1,1,Found same amount of functions,_data.get_column.(),"NamedType(name='Table', qname='safeds.data.tabular.containers._table.Table')",,2025-04-08 14:05:50.965374
Yes,safeds,safeds.data.tabular.containers._time_series,__init__,183,8,Yes,2,5,,super.().__init__.(),safeds.data.tabular.containers._time_series.TimeSeries,,2025-04-08 14:05:50.966372
Yes,safeds,safeds.data.tabular.containers._time_series,get_column,188,29,No,1,1,Found same amount of functions,_data.get_column.(),"NamedType(name='Table', qname='safeds.data.tabular.containers._table.Table')",,2025-04-08 14:05:50.967476
Yes,safeds,safeds.exceptions._data,__init__,31,8,No,0,0,Found same amount of functions,super.().__init__.(),builtins.KeyError,,2025-04-08 14:05:50.969475
Yes,safeds,safeds.exceptions._data,__init__,39,8,No,0,0,Found same amount of functions,super.().__init__.(),builtins.Exception,,2025-04-08 14:05:50.970474
Yes,safeds,safeds.exceptions._data,__init__,50,8,No,0,0,Found same amount of functions,super.().__init__.(),builtins.Exception,,2025-04-08 14:05:50.970474
Yes,safeds,safeds.exceptions._data,__init__,67,8,No,0,0,Found same amount of functions,super.().__init__.(),builtins.Exception,,2025-04-08 14:05:50.971473
Yes,safeds,safeds.exceptions._data,__init__,82,12,No,0,0,Found same amount of functions,super.().__init__.(),builtins.IndexError,,2025-04-08 14:05:50.971473
Yes,safeds,safeds.exceptions._data,__init__,84,12,No,0,0,Found same amount of functions,super.().__init__.(),builtins.IndexError,,2025-04-08 14:05:50.972562
