Type-Aware?,Library,Module,Func Name,Line,Column,Improvement,#New,#Old,Reason for no improvement,Path,Left-most receiver,Possible reason for no found functions,Date
No,matplotlib,matplotlib.animation,correct_roundoff,92,11,No,0,1,Found no referenced functions,,None,,2025-02-10 23:51:59.827726
No,matplotlib,matplotlib.animation,correct_roundoff,92,43,No,0,1,Found no referenced functions,,None,,2025-02-10 23:51:59.827726
No,matplotlib,matplotlib.animation,type,287,11,No,0,0,Found no referenced functions,,None,,2025-02-10 23:51:59.833759
No,matplotlib,matplotlib.animation,__init__,296,8,No,0,172,Found no referenced functions,,None,,2025-02-10 23:51:59.839995
No,matplotlib,matplotlib.animation,__init__,388,8,No,0,172,Found no referenced functions,,None,,2025-02-10 23:51:59.844994
No,matplotlib,matplotlib.animation,check_in_list,729,8,No,0,1,Found no referenced functions,,None,,2025-02-10 23:51:59.848964
No,matplotlib,matplotlib.animation,__init__,740,8,No,0,202,Found no referenced functions,,None,,2025-02-10 23:51:59.852992
No,matplotlib,matplotlib.animation,new_frame_seq,868,25,No,0,2,Found no referenced functions,,None,,2025-02-10 23:51:59.855995
No,matplotlib,matplotlib.animation,mpl_connect,873,30,No,0,1,Found no referenced functions,,None,,2025-02-10 23:51:59.855995
No,matplotlib,matplotlib.animation,mpl_connect,877,25,No,0,1,Found no referenced functions,,None,,2025-02-10 23:51:59.856962
No,matplotlib,matplotlib.animation,_setup_blit,880,12,No,0,1,Found no referenced functions,,None,,2025-02-10 23:51:59.856962
No,matplotlib,matplotlib.animation,new_timer,1415,27,No,0,2,Found no referenced functions,,None,,2025-02-10 23:51:59.860999
No,matplotlib,matplotlib.animation,__init__,1416,8,No,0,168,Found no referenced functions,,None,,2025-02-10 23:51:59.865995
No,matplotlib,matplotlib.animation,__init__,1490,8,No,0,173,Found no referenced functions,,None,,2025-02-10 23:51:59.871995
No,matplotlib,matplotlib.animation,warn_external,1674,16,No,0,1,Found no referenced functions,,None,,2025-02-10 23:51:59.873995
No,matplotlib,matplotlib.animation,warn_external,1679,12,No,0,1,Found no referenced functions,,None,,2025-02-10 23:51:59.873995
