Type-Aware?,Library,Module,Func Name,Line,Column,Improvement,#New,#Old,Reason for no improvement,Path,Left-most receiver,Possible reason for no found functions,Date
No,sklearn,sklearn.base,__sklearn_clone__,75,15,No,0,1,Found no referenced functions,,None,,2025-03-01 06:45:47.148317
No,sklearn,sklearn.base,_clone_parametrized,76,11,No,0,1,Found no referenced functions,,None,,2025-03-01 06:45:47.149316
No,sklearn,sklearn.base,clone,85,31,No,0,1,Found no referenced functions,,None,,2025-03-01 06:45:47.192272
No,sklearn,sklearn.base,clone,107,34,No,0,1,Found no referenced functions,,None,,2025-03-01 06:45:47.193271
No,sklearn,sklearn.base,get_params,105,24,No,0,12,Found no referenced functions,,None,,2025-03-01 06:45:47.197267
No,sklearn,sklearn.base,get_params,115,17,No,0,12,Found no referenced functions,,None,,2025-03-01 06:45:47.198266
No,sklearn,sklearn.utils._metadata_requests,request_is_valid,279,42,No,0,1,Found no referenced functions,,None,,2025-03-01 06:45:47.212252
No,sklearn,sklearn.utils._metadata_requests,request_is_valid,281,19,No,0,1,Found no referenced functions,,None,,2025-03-01 06:45:47.212252
No,sklearn,sklearn.utils._metadata_requests,_get_param_names,421,15,No,0,2,Found no referenced functions,,None,,2025-03-01 06:45:47.213251
No,sklearn,sklearn.utils._metadata_requests,_get_param_names,724,16,No,0,1,Found no referenced functions,,None,,2025-03-01 06:45:47.214249
No,sklearn,sklearn.utils._metadata_requests,_get_param_names,733,24,No,0,2,Found no referenced functions,,None,,2025-03-01 06:45:47.214249
No,sklearn,sklearn.base,_get_param_names,193,19,No,0,2,Found no referenced functions,,None,,2025-03-01 06:45:47.216248
No,sklearn,sklearn.base,get_params,196,29,No,0,12,Found no referenced functions,,None,,2025-03-01 06:45:47.217247
No,sklearn,sklearn.base,update,197,16,No,0,1,Found no referenced functions,,None,,2025-03-01 06:45:47.217247
No,sklearn,sklearn.pipeline,_get_params,194,15,No,0,1,Found no referenced functions,,None,,2025-03-01 06:45:47.219245
No,sklearn,sklearn.pipeline,_get_params,1113,15,No,0,1,Found no referenced functions,,None,,2025-03-01 06:45:47.220243
No,sklearn,sklearn.compose._column_transformer,_get_params,330,15,No,0,1,Found no referenced functions,,None,,2025-03-01 06:45:47.221242
No,sklearn,sklearn.ensemble._base,_get_params,334,15,No,0,1,Found no referenced functions,,None,,2025-03-01 06:45:47.222243
No,sklearn,sklearn.gaussian_process.kernels,get_params,681,25,No,0,12,Found no referenced functions,,None,,2025-03-01 06:45:47.232324
No,sklearn,sklearn.gaussian_process.kernels,get_params,683,25,No,0,12,Found no referenced functions,,None,,2025-03-01 06:45:47.232933
No,sklearn,sklearn.gaussian_process.kernels,update,682,12,No,0,1,Found no referenced functions,,None,,2025-03-01 06:45:47.233436
No,sklearn,sklearn.gaussian_process.kernels,update,684,12,No,0,1,Found no referenced functions,,None,,2025-03-01 06:45:47.234437
No,sklearn,sklearn.gaussian_process.kernels,get_params,1031,25,No,0,12,Found no referenced functions,,None,,2025-03-01 06:45:47.237780
No,sklearn,sklearn.gaussian_process.kernels,update,1032,12,No,0,1,Found no referenced functions,,None,,2025-03-01 06:45:47.238816
No,sklearn,sklearn.base,get_params,222,23,No,0,12,Found no referenced functions,,None,,2025-03-01 06:45:47.243383
No,sklearn,sklearn.base,_get_param_names,228,37,No,0,2,Found no referenced functions,,None,,2025-03-01 06:45:47.243887
No,sklearn,sklearn.base,set_params,262,12,No,0,9,Found no referenced functions,,None,,2025-03-01 06:45:47.244888
