Type-Aware?,Library,Module,Func Name,Line,Column,Improvement,#New,#Old,Reason for no improvement,Path,Left-most receiver,Possible reason for no found functions,Date
Yes,sklearn,sklearn.base,__sklearn_clone__,75,15,No,0,2,Found no referenced functions,estimator.__sklearn_clone__.(),estimator,"MemberExpr:75(
  NameExpr(estimator [l])
  __sklearn_clone__) Type is Any No missing import name ",2025-02-10 02:48:20.458267
Yes,sklearn,sklearn.base,_clone_parametrized,76,11,No,1,1,Found same amount of functions,_clone_parametrized.(),sklearn.base._clone_parametrized,,2025-02-10 02:48:20.459269
Yes,sklearn,sklearn.base,clone,85,31,No,1,1,Found same amount of functions,clone.(),sklearn.base.clone,,2025-02-10 02:48:20.462269
Yes,sklearn,sklearn.base,clone,107,34,No,1,1,Found same amount of functions,clone.(),sklearn.base.clone,,2025-02-10 02:48:20.462269
Yes,sklearn,sklearn.base,get_params,105,24,No,0,21,Found no referenced functions,estimator.get_params.(),estimator,"MemberExpr:105(
  NameExpr(estimator [l])
  get_params) Type is Any No missing import name ",2025-02-10 02:48:20.465830
Yes,sklearn,sklearn.base,get_params,115,17,No,0,21,Found no referenced functions,new_object.get_params.(),new_object,"MemberExpr:115(
  NameExpr(new_object [l])
  get_params) Type is Any No missing import name ",2025-02-10 02:48:20.465830
Yes,sklearn,sklearn.utils._metadata_requests,request_is_valid,279,42,No,1,1,Found same amount of functions,request_is_valid.(),sklearn.utils._metadata_requests.request_is_valid,,2025-02-10 02:48:20.503966
Yes,sklearn,sklearn.utils._metadata_requests,request_is_valid,281,19,No,1,1,Found same amount of functions,request_is_valid.(),sklearn.utils._metadata_requests.request_is_valid,,2025-02-10 02:48:20.504968
Yes,sklearn,sklearn.utils._metadata_requests,_get_param_names,421,15,No,0,2,Found no referenced functions,getattr.()._get_param_names.(),builtins.getattr,"CallExpr:421(
  NameExpr(getattr [builtins.getattr])
  Args(
    NameExpr(self [l])
    NameExpr(method [l]))) Mypy Node is a mp_nodes.OverloadedFuncDef ",2025-02-10 02:48:20.507476
Yes,sklearn,sklearn.utils._metadata_requests,_get_param_names,724,16,No,0,1,Found no referenced functions,self._self_request._get_param_names.(),"NamedType(name='MetadataRouter', qname='sklearn.utils._metadata_requests.MetadataRouter')","MemberExpr:724(
  NameExpr(self [l])
  _self_request) Missing type info of: _self_request, at path part _self_request ",2025-02-10 02:48:20.510486
Yes,sklearn,sklearn.utils._metadata_requests,_get_param_names,733,24,No,0,2,Found no referenced functions,route_mapping.router._get_param_names.(),route_mapping,"MemberExpr:733(
  NameExpr(route_mapping [l])
  router) Type is Any No missing import name ",2025-02-10 02:48:20.511487
Yes,sklearn,sklearn.base,_get_param_names,193,19,Yes,1,2,,self._get_param_names.(),"NamedType(name='BaseEstimator', qname='sklearn.base.BaseEstimator')",,2025-02-10 02:48:20.522001
Yes,sklearn,sklearn.base,get_params,196,29,No,0,21,Found no referenced functions,value.get_params.(),value,"MemberExpr:196(
  NameExpr(value [l])
  get_params) Type is Any No missing import name ",2025-02-10 02:48:20.524000
Yes,sklearn,sklearn.base,update,197,16,No,0,1,Found no referenced functions,out.update.(),out,"MemberExpr:197(
  NameExpr(out [l])
  update) Type is Any No missing import name ",2025-02-10 02:48:20.524000
Yes,sklearn,sklearn.pipeline,_get_params,194,15,No,0,1,Found no referenced functions,self._get_params.(),"NamedType(name='Pipeline', qname='sklearn.pipeline.Pipeline')","MemberExpr:194(
  NameExpr(self [l])
  _get_params) ",2025-02-10 02:48:20.527001
Yes,sklearn,sklearn.pipeline,_get_params,1113,15,No,0,1,Found no referenced functions,self._get_params.(),"NamedType(name='FeatureUnion', qname='sklearn.pipeline.FeatureUnion')","MemberExpr:1113(
  NameExpr(self [l])
  _get_params) ",2025-02-10 02:48:20.529519
Yes,sklearn,sklearn.compose._column_transformer,_get_params,330,15,No,0,1,Found no referenced functions,self._get_params.(),"NamedType(name='ColumnTransformer', qname='sklearn.compose._column_transformer.ColumnTransformer')","MemberExpr:330(
  NameExpr(self [l])
  _get_params) ",2025-02-10 02:48:20.533519
Yes,sklearn,sklearn.ensemble._base,_get_params,334,15,No,0,1,Found no referenced functions,super.()._get_params.(),sklearn.ensemble._base._BaseHeterogeneousEnsemble,,2025-02-10 02:48:20.535338
Yes,sklearn,sklearn.ensemble.tests.test_base,make_steps,79,20,No,0,1,Api analyzer bug,,None,,2025-02-10 02:48:20.537337
Yes,sklearn,sklearn.ensemble.tests.test_base,_set_random_states,80,4,No,0,1,Api analyzer bug,,None,,2025-02-10 02:48:20.538850
Yes,sklearn,sklearn.ensemble.tests.test_base,get_params,84,8,No,0,21,Api analyzer bug,,None,,2025-02-10 02:48:20.539861
Yes,sklearn,sklearn.ensemble.tests.test_base,get_params,85,11,No,0,21,Api analyzer bug,,None,,2025-02-10 02:48:20.540861
Yes,sklearn,sklearn.ensemble.tests.test_base,get_params,93,21,No,0,2,Api analyzer bug,,None,,2025-02-10 02:48:20.541860
Yes,sklearn,sklearn.ensemble.tests.test_base,get_params,98,21,No,0,2,Api analyzer bug,,None,,2025-02-10 02:48:20.546861
Yes,sklearn,sklearn.gaussian_process.kernels,get_params,681,25,No,0,21,Found no referenced functions,self.k1.get_params.(),"NamedType(name='KernelOperator', qname='sklearn.gaussian_process.kernels.KernelOperator')","MemberExpr:681(
  NameExpr(self [l])
  k1) Missing type info of: k1, at path part k1 ",2025-02-10 02:48:20.571530
Yes,sklearn,sklearn.gaussian_process.kernels,get_params,683,25,No,0,21,Found no referenced functions,self.k2.get_params.(),"NamedType(name='KernelOperator', qname='sklearn.gaussian_process.kernels.KernelOperator')","MemberExpr:683(
  NameExpr(self [l])
  k2) Missing type info of: k2, at path part k2 ",2025-02-10 02:48:20.572530
Yes,sklearn,sklearn.gaussian_process.kernels,update,682,12,No,0,1,Found no referenced functions,params.update.(),params,"MemberExpr:682(
  NameExpr(params [l])
  update) Type is Any No missing import name ",2025-02-10 02:48:20.572530
Yes,sklearn,sklearn.gaussian_process.kernels,update,684,12,No,0,1,Found no referenced functions,params.update.(),params,"MemberExpr:684(
  NameExpr(params [l])
  update) Type is Any No missing import name ",2025-02-10 02:48:20.573530
Yes,sklearn,sklearn.gaussian_process.kernels,get_params,1031,25,No,0,21,Found no referenced functions,self.kernel.get_params.(),"NamedType(name='Exponentiation', qname='sklearn.gaussian_process.kernels.Exponentiation')","MemberExpr:1031(
  NameExpr(self [l])
  kernel) Missing type info of: kernel, at path part kernel ",2025-02-10 02:48:20.583070
Yes,sklearn,sklearn.gaussian_process.kernels,update,1032,12,No,0,1,Found no referenced functions,params.update.(),params,"MemberExpr:1032(
  NameExpr(params [l])
  update) Type is Any No missing import name ",2025-02-10 02:48:20.584073
Yes,sklearn,sklearn.model_selection.tests.test_successive_halving,get_params,52,17,Yes,1,21,,super.().get_params.(),sklearn.model_selection.tests.test_successive_halving.FastClassifier,,2025-02-10 02:48:20.590073
Yes,sklearn,sklearn.utils.tests.test_pprint,get_params,629,21,No,0,21,Api analyzer bug,,None,,2025-02-10 02:48:20.600706
Yes,sklearn,sklearn.utils.tests.test_pprint,update,630,12,No,0,1,Api analyzer bug,,None,,2025-02-10 02:48:20.602212
Yes,sklearn,sklearn.base,get_params,222,23,Yes,1,21,,self.get_params.(),"NamedType(name='BaseEstimator', qname='sklearn.base.BaseEstimator')",,2025-02-10 02:48:20.607221
Yes,sklearn,sklearn.base,_get_param_names,228,37,Yes,1,2,,self._get_param_names.(),"NamedType(name='BaseEstimator', qname='sklearn.base.BaseEstimator')",,2025-02-10 02:48:20.608220
Yes,sklearn,sklearn.base,set_params,262,12,No,0,18,Found no referenced functions,valid_params.[].set_params.(),valid_params,"IndexExpr:262(
  NameExpr(valid_params [l])
  NameExpr(key [l])) Type is Any No missing import name ",2025-02-10 02:48:20.670998
Yes,sklearn,sklearn.pipeline,_set_params,215,8,No,0,1,Found no referenced functions,self._set_params.(),"NamedType(name='Pipeline', qname='sklearn.pipeline.Pipeline')","MemberExpr:215(
  NameExpr(self [l])
  _set_params) ",2025-02-10 02:48:20.676080
Yes,sklearn,sklearn.pipeline,_set_params,1134,8,No,0,1,Found no referenced functions,self._set_params.(),"NamedType(name='FeatureUnion', qname='sklearn.pipeline.FeatureUnion')","MemberExpr:1134(
  NameExpr(self [l])
  _set_params) ",2025-02-10 02:48:20.677091
Yes,sklearn,sklearn.compose._column_transformer,_set_params,349,8,No,0,1,Found no referenced functions,self._set_params.(),"NamedType(name='ColumnTransformer', qname='sklearn.compose._column_transformer.ColumnTransformer')","MemberExpr:349(
  NameExpr(self [l])
  _set_params) ",2025-02-10 02:48:20.678101
Yes,sklearn,sklearn.ensemble._base,_set_params,312,8,No,0,1,Found no referenced functions,super.()._set_params.(),sklearn.ensemble._base._BaseHeterogeneousEnsemble,,2025-02-10 02:48:20.679090
Yes,sklearn,sklearn.gaussian_process.kernels,get_params,211,23,Yes,4,21,,self.get_params.(),"NamedType(name='Kernel', qname='sklearn.gaussian_process.kernels.Kernel')",,2025-02-10 02:48:20.682102
Yes,sklearn,sklearn.gaussian_process.kernels,split,213,20,No,0,18,Found no referenced functions,key.split.(),key,"MemberExpr:213(
  NameExpr(key [l])
  split) Type is Any No missing import name ",2025-02-10 02:48:20.683089
Yes,sklearn,sklearn.gaussian_process.kernels,set_params,224,16,No,0,18,Found no referenced functions,sub_object.set_params.(),sub_object,"MemberExpr:224(
  NameExpr(sub_object [l])
  set_params) Type is Any No missing import name ",2025-02-10 02:48:20.683089
Yes,sklearn,sklearn.model_selection.tests.test_successive_halving,set_params,675,19,No,0,18,Api analyzer bug,,None,,2025-02-10 02:48:20.687603
Yes,sklearn,sklearn.tests.test_base,set_params,280,12,No,0,18,Api analyzer bug,,None,,2025-02-10 02:48:20.689193
Yes,sklearn,sklearn.utils.tests.test_estimator_checks,set_params,138,15,Yes,4,18,,super.().set_params.(),sklearn.utils.tests.test_estimator_checks.RaisesErrorInSetParams,,2025-02-10 02:48:20.691197
Yes,sklearn,sklearn.utils.tests.test_estimator_checks,set_params,176,15,Yes,4,18,,super.().set_params.(),sklearn.utils.tests.test_estimator_checks.ModifiesValueInsteadOfRaisingError,,2025-02-10 02:48:20.693198
Yes,sklearn,sklearn.utils.tests.test_estimator_checks,set_params,195,15,Yes,4,18,,super.().set_params.(),sklearn.utils.tests.test_estimator_checks.ModifiesAnotherValue,,2025-02-10 02:48:20.694197
Yes,sklearn,sklearn.base,_clone_parametrized,267,15,No,1,0,Found more functions than old purity analysis,_clone_parametrized.(),sklearn.base._clone_parametrized,,2025-02-10 02:48:20.699718
Yes,sklearn,sklearn.base,split,289,33,No,0,18,Found no referenced functions,repr_.split.(),repr_,"MemberExpr:289(
  NameExpr(repr_ [l])
  split) Type is Any No missing import name ",2025-02-10 02:48:20.701719
Yes,sklearn,sklearn.gaussian_process.kernels,format,372,15,No,0,0,Found no referenced functions,not_implemented.format.(),None,,2025-02-10 02:48:20.924540
Yes,sklearn,sklearn.gaussian_process.kernels,format,867,15,No,0,0,Found no referenced functions,not_implemented.format.(),None,,2025-02-10 02:48:20.928540
Yes,sklearn,sklearn.gaussian_process.kernels,format,967,15,No,0,0,Found no referenced functions,not_implemented.format.(),None,,2025-02-10 02:48:20.932541
Yes,sklearn,sklearn.gaussian_process.kernels,format,1149,15,No,0,0,Found no referenced functions,not_implemented.format.(),None,,2025-02-10 02:48:20.935060
Yes,sklearn,sklearn.gaussian_process.kernels,format,1296,15,No,0,0,Found no referenced functions,not_implemented.format.(),None,,2025-02-10 02:48:20.936062
Yes,sklearn,sklearn.gaussian_process.kernels,format,1417,15,No,0,0,Found no referenced functions,not_implemented.format.(),None,,2025-02-10 02:48:20.938059
Yes,sklearn,sklearn.gaussian_process.kernels,format,1565,19,No,0,0,Found no referenced functions,not_implemented.format.(),None,,2025-02-10 02:48:20.940062
Yes,sklearn,sklearn.gaussian_process.kernels,format,1570,19,No,0,0,Found no referenced functions,not_implemented.format.(),None,,2025-02-10 02:48:20.940062
Yes,sklearn,sklearn.gaussian_process.kernels,format,1766,19,No,0,0,Found no referenced functions,not_implemented.format.(),None,,2025-02-10 02:48:20.946584
