Type-Aware?,Library,Module,Func Name,Line,Column,Improvement,#New,#Old,Reason for no improvement,Path,Left-most receiver,Possible reason for no found functions,Date
Yes,sklearn,sklearn.base,__sklearn_clone__,75,15,No,0,1,Found no referenced functions,estimator.__sklearn_clone__.(),estimator,MemberExpr:75(  NameExpr(estimator [l])  __sklearn_clone__) Type is Any No missing import name ,2025-03-03 06:29:47.266692
Yes,sklearn,sklearn.base,_clone_parametrized,76,11,No,1,1,Found same amount of functions,_clone_parametrized.(),sklearn.base._clone_parametrized,,2025-03-03 06:29:47.270693
Yes,sklearn,sklearn.base,clone,85,31,No,1,1,Found same amount of functions,clone.(),sklearn.base.clone,,2025-03-03 06:29:47.273690
Yes,sklearn,sklearn.base,clone,107,34,No,1,1,Found same amount of functions,clone.(),sklearn.base.clone,,2025-03-03 06:29:47.274692
Yes,sklearn,sklearn.base,get_params,105,24,No,0,12,Found no referenced functions,estimator.get_params.(),estimator,MemberExpr:105(  NameExpr(estimator [l])  get_params) Type is Any No missing import name ,2025-03-03 06:29:47.278732
Yes,sklearn,sklearn.base,get_params,115,17,No,0,12,Found no referenced functions,new_object.get_params.(),new_object,MemberExpr:115(  NameExpr(new_object [l])  get_params) Type is Any No missing import name ,2025-03-03 06:29:47.279691
Yes,sklearn,sklearn.utils._metadata_requests,request_is_valid,279,42,No,1,1,Found same amount of functions,request_is_valid.(),sklearn.utils._metadata_requests.request_is_valid,,2025-03-03 06:29:47.302693
Yes,sklearn,sklearn.utils._metadata_requests,request_is_valid,281,19,No,1,1,Found same amount of functions,request_is_valid.(),sklearn.utils._metadata_requests.request_is_valid,,2025-03-03 06:29:47.303693
Yes,sklearn,sklearn.utils._metadata_requests,_get_param_names,421,15,No,0,2,Found no referenced functions,getattr.()._get_param_names.(),builtins.getattr,CallExpr:421(  NameExpr(getattr [builtins.getattr])  Args(    NameExpr(self [l])    NameExpr(method [l]))) Mypy Node is a mp_nodes.OverloadedFuncDef ,2025-03-03 06:29:47.305691
Yes,sklearn,sklearn.utils._metadata_requests,_get_param_names,724,16,No,0,1,Found no referenced functions,self._self_request._get_param_names.(),"NamedType(name='MetadataRouter', qname='sklearn.utils._metadata_requests.MetadataRouter')","MemberExpr:724(  NameExpr(self [l])  _self_request) Missing type info of: _self_request, at path part _self_request | ",2025-03-03 06:29:47.306693
Yes,sklearn,sklearn.utils._metadata_requests,_get_param_names,733,24,No,0,2,Found no referenced functions,route_mapping.router._get_param_names.(),route_mapping,MemberExpr:733(  NameExpr(route_mapping [l])  router) Type is Any No missing import name ,2025-03-03 06:29:47.307689
Yes,sklearn,sklearn.base,_get_param_names,193,19,Yes,1,2,,self._get_param_names.(),"NamedType(name='BaseEstimator', qname='sklearn.base.BaseEstimator')",,2025-03-03 06:29:47.310692
Yes,sklearn,sklearn.base,get_params,196,29,No,0,12,Found no referenced functions,value.get_params.(),value,MemberExpr:196(  NameExpr(value [l])  get_params) Type is Any No missing import name ,2025-03-03 06:29:47.312691
Yes,sklearn,sklearn.base,update,197,16,No,0,1,Found no referenced functions,out.update.(),out,MemberExpr:197(  NameExpr(out [l])  update) Type is Any No missing import name ,2025-03-03 06:29:47.313694
Yes,sklearn,sklearn.pipeline,_get_params,194,15,No,0,1,Found no referenced functions,self._get_params.(),"NamedType(name='Pipeline', qname='sklearn.pipeline.Pipeline')",MemberExpr:194(  NameExpr(self [l])  _get_params) ,2025-03-03 06:29:47.316694
Yes,sklearn,sklearn.pipeline,_get_params,1113,15,No,0,1,Found no referenced functions,self._get_params.(),"NamedType(name='FeatureUnion', qname='sklearn.pipeline.FeatureUnion')",MemberExpr:1113(  NameExpr(self [l])  _get_params) ,2025-03-03 06:29:47.317695
Yes,sklearn,sklearn.compose._column_transformer,_get_params,330,15,No,0,1,Found no referenced functions,self._get_params.(),"NamedType(name='ColumnTransformer', qname='sklearn.compose._column_transformer.ColumnTransformer')",MemberExpr:330(  NameExpr(self [l])  _get_params) ,2025-03-03 06:29:47.318690
Yes,sklearn,sklearn.ensemble._base,_get_params,334,15,No,0,1,Found no referenced functions,super.()._get_params.(),sklearn.ensemble._base._BaseHeterogeneousEnsemble,,2025-03-03 06:29:47.319693
Yes,sklearn,sklearn.gaussian_process.kernels,get_params,681,25,No,0,12,Found no referenced functions,self.k1.get_params.(),"NamedType(name='KernelOperator', qname='sklearn.gaussian_process.kernels.KernelOperator')","MemberExpr:681(  NameExpr(self [l])  k1) Missing type info of: k1, at path part k1 | ",2025-03-03 06:29:47.328690
Yes,sklearn,sklearn.gaussian_process.kernels,get_params,683,25,No,0,12,Found no referenced functions,self.k2.get_params.(),"NamedType(name='KernelOperator', qname='sklearn.gaussian_process.kernels.KernelOperator')","MemberExpr:683(  NameExpr(self [l])  k2) Missing type info of: k2, at path part k2 | ",2025-03-03 06:29:47.328690
Yes,sklearn,sklearn.gaussian_process.kernels,update,682,12,No,0,1,Found no referenced functions,params.update.(),params,MemberExpr:682(  NameExpr(params [l])  update) Type is Any No missing import name ,2025-03-03 06:29:47.329689
Yes,sklearn,sklearn.gaussian_process.kernels,update,684,12,No,0,1,Found no referenced functions,params.update.(),params,MemberExpr:684(  NameExpr(params [l])  update) Type is Any No missing import name ,2025-03-03 06:29:47.330697
Yes,sklearn,sklearn.gaussian_process.kernels,get_params,1031,25,No,0,12,Found no referenced functions,self.kernel.get_params.(),"NamedType(name='Exponentiation', qname='sklearn.gaussian_process.kernels.Exponentiation')","MemberExpr:1031(  NameExpr(self [l])  kernel) Missing type info of: kernel, at path part kernel | ",2025-03-03 06:29:47.335691
Yes,sklearn,sklearn.gaussian_process.kernels,update,1032,12,No,0,1,Found no referenced functions,params.update.(),params,MemberExpr:1032(  NameExpr(params [l])  update) Type is Any No missing import name ,2025-03-03 06:29:47.335691
Yes,sklearn,sklearn.base,get_params,222,23,Yes,1,12,,self.get_params.(),"NamedType(name='BaseEstimator', qname='sklearn.base.BaseEstimator')",,2025-03-03 06:29:47.339701
Yes,sklearn,sklearn.base,_get_param_names,228,37,Yes,1,2,,self._get_param_names.(),"NamedType(name='BaseEstimator', qname='sklearn.base.BaseEstimator')",,2025-03-03 06:29:47.340698
Yes,sklearn,sklearn.base,set_params,262,12,No,0,9,Found no referenced functions,valid_params.[].set_params.(),valid_params,IndexExpr:262(  NameExpr(valid_params [l])  NameExpr(key [l])) Type is Any No missing import name ,2025-03-03 06:29:47.341691
Yes,sklearn,sklearn.pipeline,_set_params,215,8,No,0,1,Found no referenced functions,self._set_params.(),"NamedType(name='Pipeline', qname='sklearn.pipeline.Pipeline')",MemberExpr:215(  NameExpr(self [l])  _set_params) ,2025-03-03 06:29:47.346692
Yes,sklearn,sklearn.pipeline,_set_params,1134,8,No,0,1,Found no referenced functions,self._set_params.(),"NamedType(name='FeatureUnion', qname='sklearn.pipeline.FeatureUnion')",MemberExpr:1134(  NameExpr(self [l])  _set_params) ,2025-03-03 06:29:47.347690
Yes,sklearn,sklearn.compose._column_transformer,_set_params,349,8,No,0,1,Found no referenced functions,self._set_params.(),"NamedType(name='ColumnTransformer', qname='sklearn.compose._column_transformer.ColumnTransformer')",MemberExpr:349(  NameExpr(self [l])  _set_params) ,2025-03-03 06:29:47.348691
Yes,sklearn,sklearn.ensemble._base,_set_params,312,8,No,0,1,Found no referenced functions,super.()._set_params.(),sklearn.ensemble._base._BaseHeterogeneousEnsemble,,2025-03-03 06:29:47.350691
Yes,sklearn,sklearn.gaussian_process.kernels,get_params,211,23,Yes,4,12,,self.get_params.(),"NamedType(name='Kernel', qname='sklearn.gaussian_process.kernels.Kernel')",,2025-03-03 06:29:47.352689
Yes,sklearn,sklearn.gaussian_process.kernels,split,213,20,No,0,14,Found no referenced functions,key.split.(),key,MemberExpr:213(  NameExpr(key [l])  split) Type is Any No missing import name ,2025-03-03 06:29:47.353695
Yes,sklearn,sklearn.gaussian_process.kernels,set_params,224,16,No,0,9,Found no referenced functions,sub_object.set_params.(),sub_object,MemberExpr:224(  NameExpr(sub_object [l])  set_params) Type is Any No missing import name ,2025-03-03 06:29:47.355692
Yes,sklearn,sklearn.base,_clone_parametrized,267,15,No,1,0,Found more functions than old purity analysis,_clone_parametrized.(),sklearn.base._clone_parametrized,,2025-03-03 06:29:47.359689
Yes,sklearn,sklearn.base,split,289,33,No,0,14,Found no referenced functions,repr_.split.(),repr_,MemberExpr:289(  NameExpr(repr_ [l])  split) Type is Any No missing import name ,2025-03-03 06:29:47.361694
Yes,sklearn,sklearn.gaussian_process.kernels,format,372,15,No,0,0,Found no referenced functions,not_implemented.format.(),None,,2025-03-03 06:29:47.365693
Yes,sklearn,sklearn.gaussian_process.kernels,format,867,15,No,0,0,Found no referenced functions,not_implemented.format.(),None,,2025-03-03 06:29:47.370692
Yes,sklearn,sklearn.gaussian_process.kernels,format,967,15,No,0,0,Found no referenced functions,not_implemented.format.(),None,,2025-03-03 06:29:47.373693
Yes,sklearn,sklearn.gaussian_process.kernels,format,1149,15,No,0,0,Found no referenced functions,not_implemented.format.(),None,,2025-03-03 06:29:47.374693
Yes,sklearn,sklearn.gaussian_process.kernels,format,1296,15,No,0,0,Found no referenced functions,not_implemented.format.(),None,,2025-03-03 06:29:47.376691
Yes,sklearn,sklearn.gaussian_process.kernels,format,1417,15,No,0,0,Found no referenced functions,not_implemented.format.(),None,,2025-03-03 06:29:47.378694
Yes,sklearn,sklearn.gaussian_process.kernels,format,1565,19,No,0,0,Found no referenced functions,not_implemented.format.(),None,,2025-03-03 06:29:47.380692
Yes,sklearn,sklearn.gaussian_process.kernels,format,1570,19,No,0,0,Found no referenced functions,not_implemented.format.(),None,,2025-03-03 06:29:47.381691
Yes,sklearn,sklearn.gaussian_process.kernels,format,1766,19,No,0,0,Found no referenced functions,not_implemented.format.(),None,,2025-03-03 06:29:47.390702
Yes,sklearn,sklearn.gaussian_process.kernels,format,1772,19,No,0,0,Found no referenced functions,not_implemented.format.(),None,,2025-03-03 06:29:47.391701
Yes,sklearn,sklearn.gaussian_process.kernels,format,1928,15,No,0,0,Found no referenced functions,not_implemented.format.(),None,,2025-03-03 06:29:47.396690
Yes,sklearn,sklearn.gaussian_process.kernels,format,2073,15,No,0,0,Found no referenced functions,not_implemented.format.(),None,,2025-03-03 06:29:47.399706
Yes,sklearn,sklearn.gaussian_process.kernels,format,2213,15,No,0,0,Found no referenced functions,not_implemented.format.(),None,,2025-03-03 06:29:47.401751
Yes,sklearn,sklearn.gaussian_process.kernels,format,2387,15,No,0,0,Found no referenced functions,not_implemented.format.(),None,,2025-03-03 06:29:47.403739
Yes,sklearn,sklearn.metrics._scorer,_factory_args,220,12,No,3,3,Found same amount of functions,self._factory_args.(),"NamedType(name='_BaseScorer', qname='sklearn.metrics._scorer._BaseScorer')",,2025-03-03 06:29:47.407729
Yes,sklearn,sklearn.model_selection._split,_build_repr,134,15,No,1,1,Found same amount of functions,_build_repr.(),sklearn.model_selection._split._build_repr,,2025-03-03 06:29:47.410730
Yes,sklearn,sklearn.model_selection._split,_build_repr,1537,15,No,1,1,Found same amount of functions,_build_repr.(),sklearn.model_selection._split._build_repr,,2025-03-03 06:29:47.411731
Yes,sklearn,sklearn.model_selection._split,_build_repr,1755,15,No,1,1,Found same amount of functions,_build_repr.(),sklearn.model_selection._split._build_repr,,2025-03-03 06:29:47.412697
Yes,sklearn,sklearn.tree._reingold_tilford,__str__,51,15,Yes,1,27,,self.__str__.(),"NamedType(name='DrawTree', qname='sklearn.tree._reingold_tilford.DrawTree')",,2025-03-03 06:29:47.413696
Yes,sklearn,sklearn.utils._metadata_requests,_serialize,361,19,Yes,1,4,,self._serialize.(),"NamedType(name='MethodMetadataRequest', qname='sklearn.utils._metadata_requests.MethodMetadataRequest')",,2025-03-03 06:29:47.414728
Yes,sklearn,sklearn.utils._metadata_requests,_serialize,477,19,Yes,1,4,,self._serialize.(),"NamedType(name='MetadataRequest', qname='sklearn.utils._metadata_requests.MetadataRequest')",,2025-03-03 06:29:47.415730
Yes,sklearn,sklearn.utils._metadata_requests,_serialize,590,19,Yes,1,4,,self._serialize.(),"NamedType(name='MethodMapping', qname='sklearn.utils._metadata_requests.MethodMapping')",,2025-03-03 06:29:47.418694
Yes,sklearn,sklearn.utils._metadata_requests,_serialize,890,19,Yes,1,4,,self._serialize.(),"NamedType(name='MetadataRouter', qname='sklearn.utils._metadata_requests.MetadataRouter')",,2025-03-03 06:29:47.420695
Yes,sklearn,sklearn.utils._pprint,__repr__,80,15,No,0,0,Found same amount of functions,super.().__repr__.(),builtins.tuple,,2025-03-03 06:29:47.422696
Yes,sklearn,sklearn.base,__getstate__,329,20,No,0,2,Found no referenced functions,super.().__getstate__.(),sklearn.base.BaseEstimator,,2025-03-03 06:29:47.427728
Yes,sklearn,sklearn.isotonic,__getstate__,449,16,No,0,2,Found no referenced functions,super.().__getstate__.(),sklearn.isotonic.IsotonicRegression,,2025-03-03 06:29:47.432729
Yes,sklearn,sklearn.base,__setstate__,355,12,No,0,3,Found no referenced functions,super.().__setstate__.(),sklearn.base.BaseEstimator,,2025-03-03 06:29:47.433692
Yes,sklearn,sklearn.base,update,357,12,No,0,1,Found no referenced functions,self.__dict__.update.(),"NamedType(name='BaseEstimator', qname='sklearn.base.BaseEstimator')","MemberExpr:357(  NameExpr(self [l])  __dict__) Method __dict__ and Attribute __dict__ not found in class BaseEstimator and superclasses, at path part __dict__ | ",2025-03-03 06:29:47.434732
Yes,sklearn,sklearn.isotonic,__setstate__,459,8,No,0,3,Found no referenced functions,super.().__setstate__.(),sklearn.isotonic.IsotonicRegression,,2025-03-03 06:29:47.438733
Yes,sklearn,sklearn.isotonic,_build_f,461,12,No,1,1,Found same amount of functions,self._build_f.(),"NamedType(name='IsotonicRegression', qname='sklearn.isotonic.IsotonicRegression')",,2025-03-03 06:29:47.439692
Yes,sklearn,sklearn.multiclass,_safe_tags,548,28,No,0,1,Found no referenced functions,_safe_tags.(),sklearn.utils._tags._safe_tags,,2025-03-03 06:29:47.449696
Yes,sklearn,sklearn.multiclass,_safe_tags,868,28,No,0,1,Found no referenced functions,_safe_tags.(),sklearn.utils._tags._safe_tags,,2025-03-03 06:29:47.450728
Yes,sklearn,sklearn.pipeline,_safe_tags,775,31,No,0,1,Found no referenced functions,_safe_tags.(),sklearn.utils._tags._safe_tags,,2025-03-03 06:29:47.452698
Yes,sklearn,sklearn.pipeline,_safe_tags,782,34,No,0,1,Found no referenced functions,_safe_tags.(),sklearn.utils._tags._safe_tags,,2025-03-03 06:29:47.452698
Yes,sklearn,sklearn.compose._target,_safe_tags,318,27,No,0,1,Found no referenced functions,_safe_tags.(),sklearn.utils._tags._safe_tags,,2025-03-03 06:29:47.460728
Yes,sklearn,sklearn.ensemble._bagging,_safe_tags,990,29,No,0,1,Found no referenced functions,_safe_tags.(),sklearn.utils._tags._safe_tags,,2025-03-03 06:29:47.472734
Yes,sklearn,sklearn.ensemble._bagging,_safe_tags,1278,29,No,0,1,Found no referenced functions,_safe_tags.(),sklearn.utils._tags._safe_tags,,2025-03-03 06:29:47.474695
Yes,sklearn,sklearn.feature_selection._from_model,_safe_tags,448,29,No,0,1,Found no referenced functions,_safe_tags.(),sklearn.utils._tags._safe_tags,,2025-03-03 06:29:47.478691
Yes,sklearn,sklearn.feature_selection._rfe,_safe_tags,446,25,No,0,1,Found no referenced functions,_safe_tags.(),sklearn.utils._tags._safe_tags,,2025-03-03 06:29:47.479691
Yes,sklearn,sklearn.feature_selection._sequential,_safe_tags,294,25,No,0,1,Found no referenced functions,_safe_tags.(),sklearn.utils._tags._safe_tags,,2025-03-03 06:29:47.481731
Yes,sklearn,sklearn.impute._base,is_scalar_nan,136,29,No,0,1,Found no referenced functions,is_scalar_nan.(),sklearn.utils.is_scalar_nan,,2025-03-03 06:29:47.483730
Yes,sklearn,sklearn.impute._base,_is_pandas_na,662,25,No,0,1,Found no referenced functions,_is_pandas_na.(),sklearn.utils._is_pandas_na,,2025-03-03 06:29:47.484705
Yes,sklearn,sklearn.impute._base,is_scalar_nan,662,63,No,0,1,Found no referenced functions,is_scalar_nan.(),sklearn.utils.is_scalar_nan,,2025-03-03 06:29:47.485728
Yes,sklearn,sklearn.linear_model._glm.glm,_get_loss,444,24,No,4,4,Found same amount of functions,self._get_loss.(),"NamedType(name='_GeneralizedLinearRegressor', qname='sklearn.linear_model._glm.glm._GeneralizedLinearRegressor')",,2025-03-03 06:29:47.489727
Yes,sklearn,sklearn.linear_model._glm.glm,in_y_true_range,445,47,No,0,2,Found no referenced functions,base_loss.in_y_true_range.(),base_loss,MemberExpr:445(  NameExpr(base_loss [l])  in_y_true_range) Type is Any No missing import name ,2025-03-03 06:29:47.491710
Yes,sklearn,sklearn.model_selection._search,_safe_tags,426,24,No,0,1,Found no referenced functions,_safe_tags.(),sklearn.utils._tags._safe_tags,,2025-03-03 06:29:47.495757
Yes,sklearn,sklearn.model_selection._search_successive_halving,_more_tags,378,24,No,0,134,Found no referenced functions,super.()._more_tags.(),sklearn.model_selection._search_successive_halving.BaseSuccessiveHalving,,2025-03-03 06:29:47.499731
Yes,sklearn,sklearn.model_selection._search_successive_halving,update,379,8,No,0,1,Found no referenced functions,tags.[].update.(),tags,IndexExpr:379(  NameExpr(tags [l])  StrExpr(_xfail_checks)) Type is Any No missing import name ,2025-03-03 06:29:47.501691
Yes,sklearn,sklearn.base,_more_tags,369,28,No,0,0,Found no referenced functions,base_class._more_tags.(),base_class,MemberExpr:369(  NameExpr(base_class [l])  _more_tags) Type is Any No missing import name ,2025-03-03 06:29:47.509690
Yes,sklearn,sklearn.base,update,370,16,No,0,1,Found no referenced functions,collected_tags.update.(),collected_tags,MemberExpr:370(  NameExpr(collected_tags [l])  update) Type is Any No missing import name ,2025-03-03 06:29:47.511693
Yes,sklearn,sklearn.base,_num_features,391,25,No,0,1,Found no referenced functions,_num_features.(),sklearn.utils.validation._num_features,,2025-03-03 06:29:47.514727
Yes,sklearn,sklearn.base,_get_feature_names,440,31,No,0,1,Api analyzer bug,,None,,2025-03-03 06:29:47.519690
Yes,sklearn,sklearn.base,_get_feature_names,450,26,No,0,1,Api analyzer bug,,None,,2025-03-03 06:29:47.520690
Yes,sklearn,sklearn.base,add_names,495,27,No,1,1,Found same amount of functions,add_names.(),sklearn.base.BaseEstimator.add_names,,2025-03-03 06:29:47.522690
Yes,sklearn,sklearn.base,add_names,499,27,No,1,1,Found same amount of functions,add_names.(),sklearn.base.BaseEstimator.add_names,,2025-03-03 06:29:47.523690
Yes,sklearn,sklearn.base,_check_feature_names,579,8,No,1,1,Found same amount of functions,self._check_feature_names.(),"NamedType(name='BaseEstimator', qname='sklearn.base.BaseEstimator')",,2025-03-03 06:29:47.526690
Yes,sklearn,sklearn.base,_get_tags,581,25,No,1,1,Found same amount of functions,self._get_tags.(),"NamedType(name='BaseEstimator', qname='sklearn.base.BaseEstimator')",,2025-03-03 06:29:47.529693
Yes,sklearn,sklearn.base,check_array,604,18,No,0,1,Found no referenced functions,check_array.(),sklearn.utils.validation.check_array,,2025-03-03 06:29:47.531707
Yes,sklearn,sklearn.base,check_array,616,20,No,0,1,Found no referenced functions,check_array.(),sklearn.utils.validation.check_array,,2025-03-03 06:29:47.532727
Yes,sklearn,sklearn.base,check_array,619,20,No,0,1,Found no referenced functions,check_array.(),sklearn.utils.validation.check_array,,2025-03-03 06:29:47.533727
Yes,sklearn,sklearn.base,_check_y,606,18,No,0,0,Found no referenced functions,_check_y.(),sklearn.utils.validation._check_y,,2025-03-03 06:29:47.534692
Yes,sklearn,sklearn.base,check_X_y,621,23,No,0,1,Found no referenced functions,check_X_y.(),sklearn.utils.validation.check_X_y,,2025-03-03 06:29:47.535693
Yes,sklearn,sklearn.base,_check_n_features,625,12,No,1,1,Found same amount of functions,self._check_n_features.(),"NamedType(name='BaseEstimator', qname='sklearn.base.BaseEstimator')",,2025-03-03 06:29:47.535693
Yes,sklearn,sklearn.base,validate_parameter_constraints,637,8,No,0,1,Found no referenced functions,validate_parameter_constraints.(),sklearn.utils._param_validation.validate_parameter_constraints,,2025-03-03 06:29:47.539690
Yes,sklearn,sklearn.base,get_params,639,12,Yes,1,12,,self.get_params.(),"NamedType(name='BaseEstimator', qname='sklearn.base.BaseEstimator')",,2025-03-03 06:29:47.540692
Yes,sklearn,sklearn.base,get_config,651,11,No,0,1,Found no referenced functions,get_config.(),sklearn._config.get_config,,2025-03-03 06:29:47.544691
Yes,sklearn,sklearn.base,estimator_html_repr,664,15,No,0,1,Found no referenced functions,estimator_html_repr.(),sklearn.utils._estimator_html_repr.estimator_html_repr,,2025-03-03 06:29:47.545692
Yes,sklearn,sklearn.base,get_config,669,11,No,0,1,Found no referenced functions,get_config.(),sklearn._config.get_config,,2025-03-03 06:29:47.547702
Yes,sklearn,sklearn.base,estimator_html_repr,670,34,No,0,1,Found no referenced functions,estimator_html_repr.(),sklearn.utils._estimator_html_repr.estimator_html_repr,,2025-03-03 06:29:47.548696
Yes,sklearn,sklearn.base,accuracy_score,705,15,No,0,0,Found no referenced functions,accuracy_score.(),sklearn.metrics._classification.accuracy_score,NameExpr(accuracy_score [sklearn.metrics._classification.accuracy_score]) Mypy Node is a mp_nodes.Decorator ,2025-03-03 06:29:47.549752
Yes,sklearn,sklearn.base,predict,705,33,No,0,73,Found no referenced functions,self.predict.(),"NamedType(name='ClassifierMixin', qname='sklearn.base.ClassifierMixin')",MemberExpr:705(  NameExpr(self [l])  predict) ,2025-03-03 06:29:47.551695
Yes,sklearn,sklearn.base,predict,759,17,No,0,73,Found no referenced functions,self.predict.(),"NamedType(name='RegressorMixin', qname='sklearn.base.RegressorMixin')",MemberExpr:759(  NameExpr(self [l])  predict) ,2025-03-03 06:29:47.554728
Yes,sklearn,sklearn.base,r2_score,760,15,No,0,0,Found no referenced functions,r2_score.(),sklearn.metrics._regression.r2_score,NameExpr(r2_score [sklearn.metrics._regression.r2_score]) Mypy Node is a mp_nodes.Decorator ,2025-03-03 06:29:47.555696
Yes,sklearn,sklearn.dummy,score,451,15,Yes,3,10,,super.().score.(),sklearn.dummy.DummyClassifier,,2025-03-03 06:29:47.557728
Yes,sklearn,sklearn.dummy,score,682,15,Yes,3,10,,super.().score.(),sklearn.dummy.DummyRegressor,,2025-03-03 06:29:47.561732
Yes,sklearn,sklearn.multioutput,check_is_fitted,597,8,No,0,1,Found no referenced functions,check_is_fitted.(),sklearn.utils.validation.check_is_fitted,,2025-03-03 06:29:47.564721
