Type-Aware?,Library,Module,Func Name,Line,Column,Improvement,#New,#Old,Reason for no improvement,Path,Left-most receiver,Possible reason for no found functions,Date
No,sklearn,sklearn.base,__sklearn_clone__,75,15,No,0,1,Found no referenced functions,,None,,2025-03-01 01:06:02.984550
No,sklearn,sklearn.base,_clone_parametrized,76,11,No,0,1,Found no referenced functions,,None,,2025-03-01 01:06:02.985549
No,sklearn,sklearn.base,clone,85,31,No,0,1,Found no referenced functions,,None,,2025-03-01 01:06:02.986548
No,sklearn,sklearn.base,clone,107,34,No,0,1,Found no referenced functions,,None,,2025-03-01 01:06:02.987547
No,sklearn,sklearn.base,get_params,105,24,No,0,12,Found no referenced functions,,None,,2025-03-01 01:06:02.989545
No,sklearn,sklearn.base,get_params,115,17,No,0,12,Found no referenced functions,,None,,2025-03-01 01:06:02.989545
No,sklearn,sklearn.utils._metadata_requests,request_is_valid,279,42,No,0,1,Found no referenced functions,,None,,2025-03-01 01:06:03.004531
No,sklearn,sklearn.utils._metadata_requests,request_is_valid,281,19,No,0,1,Found no referenced functions,,None,,2025-03-01 01:06:03.004531
No,sklearn,sklearn.utils._metadata_requests,_get_param_names,421,15,No,0,2,Found no referenced functions,,None,,2025-03-01 01:06:03.006528
No,sklearn,sklearn.utils._metadata_requests,_get_param_names,724,16,No,0,1,Found no referenced functions,,None,,2025-03-01 01:06:03.007527
No,sklearn,sklearn.utils._metadata_requests,_get_param_names,733,24,No,0,2,Found no referenced functions,,None,,2025-03-01 01:06:03.008526
No,sklearn,sklearn.base,_get_param_names,193,19,No,0,2,Found no referenced functions,,None,,2025-03-01 01:06:03.010524
No,sklearn,sklearn.base,get_params,196,29,No,0,12,Found no referenced functions,,None,,2025-03-01 01:06:03.011523
No,sklearn,sklearn.base,update,197,16,No,0,1,Found no referenced functions,,None,,2025-03-01 01:06:03.012522
No,sklearn,sklearn.pipeline,_get_params,194,15,No,0,1,Found no referenced functions,,None,,2025-03-01 01:06:03.014521
No,sklearn,sklearn.pipeline,_get_params,1113,15,No,0,1,Found no referenced functions,,None,,2025-03-01 01:06:03.015519
No,sklearn,sklearn.compose._column_transformer,_get_params,330,15,No,0,1,Found no referenced functions,,None,,2025-03-01 01:06:03.016518
No,sklearn,sklearn.ensemble._base,_get_params,334,15,No,0,1,Found no referenced functions,,None,,2025-03-01 01:06:03.016518
No,sklearn,sklearn.gaussian_process.kernels,get_params,681,25,No,0,12,Found no referenced functions,,None,,2025-03-01 01:06:03.023631
No,sklearn,sklearn.gaussian_process.kernels,get_params,683,25,No,0,12,Found no referenced functions,,None,,2025-03-01 01:06:03.024144
No,sklearn,sklearn.gaussian_process.kernels,update,682,12,No,0,1,Found no referenced functions,,None,,2025-03-01 01:06:03.025187
No,sklearn,sklearn.gaussian_process.kernels,update,684,12,No,0,1,Found no referenced functions,,None,,2025-03-01 01:06:03.025735
No,sklearn,sklearn.gaussian_process.kernels,get_params,1031,25,No,0,12,Found no referenced functions,,None,,2025-03-01 01:06:03.028295
No,sklearn,sklearn.gaussian_process.kernels,update,1032,12,No,0,1,Found no referenced functions,,None,,2025-03-01 01:06:03.028797
No,sklearn,sklearn.base,get_params,222,23,No,0,12,Found no referenced functions,,None,,2025-03-01 01:06:03.031724
No,sklearn,sklearn.base,_get_param_names,228,37,No,0,2,Found no referenced functions,,None,,2025-03-01 01:06:03.033212
No,sklearn,sklearn.base,set_params,262,12,No,0,9,Found no referenced functions,,None,,2025-03-01 01:06:03.034213
No,sklearn,sklearn.pipeline,_set_params,215,8,No,0,1,Found no referenced functions,,None,,2025-03-01 01:06:03.037210
No,sklearn,sklearn.pipeline,_set_params,1134,8,No,0,1,Found no referenced functions,,None,,2025-03-01 01:06:03.039210
No,sklearn,sklearn.compose._column_transformer,_set_params,349,8,No,0,1,Found no referenced functions,,None,,2025-03-01 01:06:03.040208
No,sklearn,sklearn.ensemble._base,_set_params,312,8,No,0,1,Found no referenced functions,,None,,2025-03-01 01:06:03.041208
No,sklearn,sklearn.gaussian_process.kernels,get_params,211,23,No,0,12,Found no referenced functions,,None,,2025-03-01 01:06:03.043204
No,sklearn,sklearn.gaussian_process.kernels,split,213,20,No,0,14,Found no referenced functions,,None,,2025-03-01 01:06:03.044203
No,sklearn,sklearn.gaussian_process.kernels,set_params,224,16,No,0,9,Found no referenced functions,,None,,2025-03-01 01:06:03.045203
No,sklearn,sklearn.base,_clone_parametrized,267,15,No,0,0,Found no referenced functions,,None,,2025-03-01 01:06:03.050197
No,sklearn,sklearn.base,split,289,33,No,0,14,Found no referenced functions,,None,,2025-03-01 01:06:03.052195
No,sklearn,sklearn.gaussian_process.kernels,format,372,15,No,0,0,Found no referenced functions,,None,,2025-03-01 01:06:03.055192
No,sklearn,sklearn.gaussian_process.kernels,format,867,15,No,0,0,Found no referenced functions,,None,,2025-03-01 01:06:03.058189
No,sklearn,sklearn.gaussian_process.kernels,format,967,15,No,0,0,Found no referenced functions,,None,,2025-03-01 01:06:03.059188
