Type-Aware?,Library,Module,Func Name,Line,Column,Improvement,#New,#Old,Reason for no improvement,Path,Left-most receiver,Possible reason for no found functions,Date
No,sklearn,sklearn.base,__sklearn_clone__,75,15,No,0,1,Found no referenced functions,,None,,2025-03-02 23:01:09.057240
No,sklearn,sklearn.base,_clone_parametrized,76,11,No,0,1,Found no referenced functions,,None,,2025-03-02 23:01:09.058238
No,sklearn,sklearn.base,clone,85,31,No,0,1,Found no referenced functions,,None,,2025-03-02 23:01:09.059237
No,sklearn,sklearn.base,clone,107,34,No,0,1,Found no referenced functions,,None,,2025-03-02 23:01:09.060236
No,sklearn,sklearn.base,get_params,105,24,No,0,12,Found no referenced functions,,None,,2025-03-02 23:01:09.061909
No,sklearn,sklearn.base,get_params,115,17,No,0,12,Found no referenced functions,,None,,2025-03-02 23:01:09.061909
No,sklearn,sklearn.utils._metadata_requests,request_is_valid,279,42,No,0,1,Found no referenced functions,,None,,2025-03-02 23:01:09.074132
No,sklearn,sklearn.utils._metadata_requests,request_is_valid,281,19,No,0,1,Found no referenced functions,,None,,2025-03-02 23:01:09.075131
No,sklearn,sklearn.utils._metadata_requests,_get_param_names,421,15,No,0,2,Found no referenced functions,,None,,2025-03-02 23:01:09.075131
No,sklearn,sklearn.utils._metadata_requests,_get_param_names,724,16,No,0,1,Found no referenced functions,,None,,2025-03-02 23:01:09.076364
No,sklearn,sklearn.utils._metadata_requests,_get_param_names,733,24,No,0,2,Found no referenced functions,,None,,2025-03-02 23:01:09.077364
No,sklearn,sklearn.base,_get_param_names,193,19,No,0,2,Found no referenced functions,,None,,2025-03-02 23:01:09.079361
No,sklearn,sklearn.base,get_params,196,29,No,0,12,Found no referenced functions,,None,,2025-03-02 23:01:09.080360
No,sklearn,sklearn.base,update,197,16,No,0,1,Found no referenced functions,,None,,2025-03-02 23:01:09.080360
No,sklearn,sklearn.pipeline,_get_params,194,15,No,0,1,Found no referenced functions,,None,,2025-03-02 23:01:09.081484
No,sklearn,sklearn.pipeline,_get_params,1113,15,No,0,1,Found no referenced functions,,None,,2025-03-02 23:01:09.082483
No,sklearn,sklearn.compose._column_transformer,_get_params,330,15,No,0,1,Found no referenced functions,,None,,2025-03-02 23:01:09.083483
No,sklearn,sklearn.ensemble._base,_get_params,334,15,No,0,1,Found no referenced functions,,None,,2025-03-02 23:01:09.084481
No,sklearn,sklearn.gaussian_process.kernels,get_params,681,25,No,0,12,Found no referenced functions,,None,,2025-03-02 23:01:09.088573
No,sklearn,sklearn.gaussian_process.kernels,get_params,683,25,No,0,12,Found no referenced functions,,None,,2025-03-02 23:01:09.089571
No,sklearn,sklearn.gaussian_process.kernels,update,682,12,No,0,1,Found no referenced functions,,None,,2025-03-02 23:01:09.089571
No,sklearn,sklearn.gaussian_process.kernels,update,684,12,No,0,1,Found no referenced functions,,None,,2025-03-02 23:01:09.090570
No,sklearn,sklearn.gaussian_process.kernels,get_params,1031,25,No,0,12,Found no referenced functions,,None,,2025-03-02 23:01:09.092644
No,sklearn,sklearn.gaussian_process.kernels,update,1032,12,No,0,1,Found no referenced functions,,None,,2025-03-02 23:01:09.092644
No,sklearn,sklearn.base,get_params,222,23,No,0,12,Found no referenced functions,,None,,2025-03-02 23:01:09.094643
No,sklearn,sklearn.base,_get_param_names,228,37,No,0,2,Found no referenced functions,,None,,2025-03-02 23:01:09.095643
No,sklearn,sklearn.base,set_params,262,12,No,0,9,Found no referenced functions,,None,,2025-03-02 23:01:09.096766
No,sklearn,sklearn.pipeline,_set_params,215,8,No,0,1,Found no referenced functions,,None,,2025-03-02 23:01:09.099764
No,sklearn,sklearn.pipeline,_set_params,1134,8,No,0,1,Found no referenced functions,,None,,2025-03-02 23:01:09.100763
No,sklearn,sklearn.compose._column_transformer,_set_params,349,8,No,0,1,Found no referenced functions,,None,,2025-03-02 23:01:09.101842
No,sklearn,sklearn.ensemble._base,_set_params,312,8,No,0,1,Found no referenced functions,,None,,2025-03-02 23:01:09.101842
No,sklearn,sklearn.gaussian_process.kernels,get_params,211,23,No,0,12,Found no referenced functions,,None,,2025-03-02 23:01:09.102842
No,sklearn,sklearn.gaussian_process.kernels,split,213,20,No,0,14,Found no referenced functions,,None,,2025-03-02 23:01:09.102842
