Type-Aware?,Library,Combined Callgraph,NodeID,#Nodes,#Edges,#Leaves,Max Depth,Branching Factor,Percentage of Leaves,Purity Result,Expected Purity,Date
No,safeds,No,safeds.data.tabular.containers._column.__len__.215.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-14 01:29:51.847877
No,safeds,No,safeds.data.tabular.containers._column.__repr__.233.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-14 01:29:51.848875
No,safeds,No,safeds.data.tabular.containers._column.__sizeof__.251.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-14 01:29:51.848875
No,safeds,No,safeds.data.tabular.containers._column.__str__.261.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-14 01:29:51.849872
No,safeds,No,safeds.data.tabular.containers._column.name.284.4,1,0,1,0,0.0,1.0,Impure,Pure,2025-01-14 01:29:51.849872
No,safeds,No,safeds.data.tabular.containers._column.number_of_rows.303.4,2,1,1,1,0.5,0.5,Impure,Pure,2025-01-14 01:29:51.849872
No,safeds,No,safeds.data.tabular.containers._column.type.315.4,1,0,1,0,0.0,1.0,Impure,Pure,2025-01-14 01:29:51.850926
No,safeds,No,safeds.data.tabular.containers._column.get_unique_values.341.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-14 01:29:51.850926
No,safeds,No,safeds.data.tabular.containers._column.get_value.359.4,6,5,3,3,0.8333333333333334,0.5,Impure,Impure,2025-01-14 01:29:51.852258
No,safeds,Yes,safeds.data.tabular.containers._column.all.394.4,2,2,1,1,1.0,0.5,Impure,Impure,2025-01-14 01:29:51.852258
No,safeds,Yes,safeds.data.tabular.containers._column.any.420.4,2,2,1,1,1.0,0.5,Impure,Impure,2025-01-14 01:29:51.853314
No,safeds,No,safeds.data.tabular.containers._column.none.446.4,4,3,2,2,0.75,0.5,Impure,Impure,2025-01-14 01:29:51.853314
No,safeds,No,safeds.data.tabular.containers._column.has_missing_values.473.4,6,5,4,2,0.8333333333333334,0.6666666666666666,Impure,Impure,2025-01-14 01:29:51.853314
No,safeds,Yes,safeds.data.tabular.containers._column.rename.499.4,45,45,31,5,1.0,0.6888888888888889,Impure,Impure,2025-01-14 01:29:51.854314
No,safeds,No,safeds.data.tabular.containers._column.transform.524.4,90,89,61,8,0.9888888888888889,0.6777777777777778,Impure,Impure,2025-01-14 01:29:51.855760
No,safeds,No,safeds.data.tabular.containers._column.correlation_with.552.4,16,15,11,3,0.9375,0.6875,Impure,Impure,2025-01-14 01:29:51.857753
No,safeds,No,safeds.data.tabular.containers._column.idness.591.4,5,4,2,3,0.8,0.4,Impure,Impure,2025-01-14 01:29:51.858753
No,safeds,No,safeds.data.tabular.containers._column.maximum.626.4,13,12,10,3,0.9230769230769231,0.7692307692307693,Impure,Impure,2025-01-14 01:29:51.858753
No,safeds,Yes,safeds.data.tabular.containers._column.mean.651.4,12,12,9,3,1.0,0.75,Impure,Impure,2025-01-14 01:29:51.859998
No,safeds,Yes,safeds.data.tabular.containers._column.median.676.4,12,12,9,3,1.0,0.75,Impure,Impure,2025-01-14 01:29:51.859998
No,safeds,No,safeds.data.tabular.containers._column.minimum.706.4,13,12,10,3,0.9230769230769231,0.7692307692307693,Impure,Impure,2025-01-14 01:29:51.861007
No,safeds,No,safeds.data.tabular.containers._column.missing_value_ratio.731.4,20,19,13,5,0.95,0.65,Impure,Impure,2025-01-14 01:29:51.861007
No,safeds,Yes,safeds.data.tabular.containers._column.mode.760.4,1,1,0,0,1.0,0.0,Impure,Impure,2025-01-14 01:29:51.862430
No,safeds,No,safeds.data.tabular.containers._column.stability.782.4,10,9,6,3,0.9,0.6,Impure,Impure,2025-01-14 01:29:51.862430
No,safeds,No,safeds.data.tabular.containers._column.standard_deviation.823.4,12,11,9,3,0.9166666666666666,0.75,Impure,Impure,2025-01-14 01:29:51.863429
No,safeds,Yes,safeds.data.tabular.containers._column.sum.852.4,13,13,10,3,1.0,0.7692307692307693,Impure,Impure,2025-01-14 01:29:51.863429
No,safeds,No,safeds.data.tabular.containers._column.variance.877.4,12,11,9,3,0.9166666666666666,0.75,Impure,Impure,2025-01-14 01:29:51.864427
No,safeds,No,safeds.data.tabular.containers._column.plot_boxplot.907.4,24,23,19,3,0.9583333333333334,0.7916666666666666,Impure,Impure,2025-01-14 01:29:51.864427
No,safeds,No,safeds.data.tabular.containers._column.plot_histogram.943.4,13,12,10,3,0.9230769230769231,0.7692307692307693,Impure,Impure,2025-01-14 01:29:51.864427
No,safeds,No,safeds.data.tabular.containers._column.to_html.979.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 01:29:51.865424
No,safeds,No,safeds.data.tabular.containers._column._repr_html_.1004.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 01:29:51.865424
No,safeds,No,safeds.data.tabular.containers._column._count_missing_values.1029.4,15,14,11,4,0.9333333333333333,0.7333333333333333,Impure,Impure,2025-01-14 01:29:51.866422
No,safeds,No,safeds.data.tabular.containers._row.from_dict.40.4,108,107,74,8,0.9907407407407407,0.6851851851851852,Impure,Impure,2025-01-14 01:29:51.866422
No,safeds,Yes,safeds.data.tabular.containers._row._from_pandas_dataframe.62.4,210,212,146,8,1.0095238095238095,0.6952380952380952,Impure,Impure,2025-01-14 01:29:51.867419
No,safeds,No,safeds.data.tabular.containers._row.__init__.109.4,105,104,73,6,0.9904761904761905,0.6952380952380952,Impure,Pure,2025-01-14 01:29:51.868416
No,safeds,No,safeds.data.tabular.containers._row.__contains__.132.4,5,4,3,2,0.8,0.6,Impure,Impure,2025-01-14 01:29:51.868416
No,safeds,No,safeds.data.tabular.containers._row.__eq__.158.4,3,2,2,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-01-14 01:29:51.869413
No,safeds,No,safeds.data.tabular.containers._row.__getitem__.191.4,17,16,9,4,0.9411764705882353,0.5294117647058824,Impure,Impure,2025-01-14 01:29:51.869413
No,safeds,No,safeds.data.tabular.containers._row.__iter__.219.4,2,1,1,1,0.5,0.5,Impure,Pure,2025-01-14 01:29:51.870411
No,safeds,No,safeds.data.tabular.containers._row.__len__.237.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 01:29:51.870411
No,safeds,No,safeds.data.tabular.containers._row.__repr__.255.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-14 01:29:51.871408
No,safeds,No,safeds.data.tabular.containers._row.__sizeof__.273.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-14 01:29:51.871408
No,safeds,No,safeds.data.tabular.containers._row.__str__.283.4,101,100,63,7,0.9900990099009901,0.6237623762376238,Impure,Impure,2025-01-14 01:29:51.872406
No,safeds,No,safeds.data.tabular.containers._row.column_names.314.4,1,0,1,0,0.0,1.0,Impure,Pure,2025-01-14 01:29:51.873410
No,safeds,No,safeds.data.tabular.containers._row.number_of_column.333.4,1,0,1,0,0.0,1.0,Impure,Pure,2025-01-14 01:29:51.874401
No,safeds,No,safeds.data.tabular.containers._row.schema.352.4,1,0,1,0,0.0,1.0,Impure,Pure,2025-01-14 01:29:51.875406
No,safeds,No,safeds.data.tabular.containers._row.get_value.373.4,10,9,6,3,0.9,0.6,Impure,Impure,2025-01-14 01:29:51.875406
No,safeds,Yes,safeds.data.tabular.containers._row.has_column.404.4,8,10,4,4,1.25,0.5,Impure,Impure,2025-01-14 01:29:51.876395
No,safeds,Yes,safeds.data.tabular.containers._row.get_column_type.430.4,44,46,24,7,1.0454545454545454,0.5454545454545454,Impure,Impure,2025-01-14 01:29:51.876395
No,safeds,No,safeds.data.tabular.containers._row.sort_columns.462.4,324,323,216,9,0.9969135802469136,0.6666666666666666,Impure,Impure,2025-01-14 01:29:51.878389
No,safeds,No,safeds.data.tabular.containers._row.to_dict.495.4,17,16,9,4,0.9411764705882353,0.5294117647058824,Impure,Impure,2025-01-14 01:29:51.878389
No,safeds,No,safeds.data.tabular.containers._row.to_html.513.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 01:29:51.878389
No,safeds,No,safeds.data.tabular.containers._row._repr_html_.534.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 01:29:51.879387
No,safeds,No,safeds.data.tabular.containers._table.from_csv_file.84.4,225,224,156,8,0.9955555555555555,0.6933333333333334,Impure,Impure,2025-01-14 01:29:51.880384
No,safeds,No,safeds.data.tabular.containers._table.from_excel_file.126.4,112,111,78,6,0.9910714285714286,0.6964285714285714,Impure,Impure,2025-01-14 01:29:51.881386
No,safeds,No,safeds.data.tabular.containers._table.from_json_file.170.4,225,224,156,8,0.9955555555555555,0.6933333333333334,Impure,Impure,2025-01-14 01:29:51.881386
No,safeds,No,safeds.data.tabular.containers._table.from_dict.213.4,113,112,77,8,0.9911504424778761,0.6814159292035398,Impure,Impure,2025-01-14 01:29:51.882379
No,safeds,No,safeds.data.tabular.containers._table.from_columns.244.4,114,113,78,6,0.9912280701754386,0.6842105263157895,Impure,Impure,2025-01-14 01:29:51.883376
No,safeds,No,safeds.data.tabular.containers._table.from_rows.292.4,169,168,119,6,0.9940828402366864,0.7041420118343196,Impure,Impure,2025-01-14 01:29:51.884373
No,safeds,Yes,safeds.data.tabular.containers._table._from_pandas_dataframe.342.4,158,159,110,7,1.0063291139240507,0.6962025316455697,Impure,Impure,2025-01-14 01:29:51.884373
No,safeds,No,safeds.data.tabular.containers._table.__init__.385.4,110,109,76,6,0.990909090909091,0.6909090909090909,Impure,Impure,2025-01-14 01:29:51.885371
No,safeds,No,safeds.data.tabular.containers._table.__eq__.426.4,1781,1780,1192,11,0.9994385176866929,0.6692869174620999,Impure,Impure,2025-01-14 01:29:51.892468
No,safeds,Yes,safeds.data.tabular.containers._table.__repr__.460.4,13,13,10,2,1.0,0.7692307692307693,Impure,Impure,2025-01-14 01:29:51.892468
No,safeds,No,safeds.data.tabular.containers._table.__sizeof__.479.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-14 01:29:51.893465
No,safeds,Yes,safeds.data.tabular.containers._table.__str__.489.4,118,118,74,8,1.0,0.6271186440677966,Impure,Impure,2025-01-14 01:29:51.893465
No,safeds,No,safeds.data.tabular.containers._table.column_names.499.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 01:29:51.894609
No,safeds,No,safeds.data.tabular.containers._table.number_of_columns.520.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 01:29:51.894609
No,safeds,No,safeds.data.tabular.containers._table.number_of_rows.539.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 01:29:51.894609
No,safeds,No,safeds.data.tabular.containers._table.schema.558.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 01:29:51.894609
No,safeds,No,safeds.data.tabular.containers._table.get_column.587.4,77,76,50,5,0.987012987012987,0.6493506493506493,Impure,Impure,2025-01-14 01:29:51.895939
No,safeds,Yes,safeds.data.tabular.containers._table.has_column.622.4,6,7,3,3,1.1666666666666667,0.5,Impure,Impure,2025-01-14 01:29:51.896936
No,safeds,Yes,safeds.data.tabular.containers._table.get_column_type.649.4,33,34,18,6,1.0303030303030303,0.5454545454545454,Impure,Impure,2025-01-14 01:29:51.896936
No,safeds,No,safeds.data.tabular.containers._table.get_row.679.4,63,62,44,6,0.9841269841269841,0.6984126984126984,Impure,Impure,2025-01-14 01:29:51.897935
No,safeds,No,safeds.data.tabular.containers._table._get_similar_columns.713.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-14 01:29:51.898426
No,safeds,No,safeds.data.tabular.containers._table.summarize_statistics.745.4,1359,1358,920,11,0.9992641648270787,0.6769683590875644,Impure,Impure,2025-01-14 01:29:51.901528
No,safeds,No,safeds.data.tabular.containers._table._as_table.847.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-14 01:29:51.902530
No,safeds,No,safeds.data.tabular.containers._table.add_column.861.4,117,116,80,6,0.9914529914529915,0.6837606837606838,Impure,Impure,2025-01-14 01:29:51.902530
No,safeds,No,safeds.data.tabular.containers._table.add_columns.900.4,193,192,129,7,0.9948186528497409,0.6683937823834197,Impure,Impure,2025-01-14 01:29:51.903827
No,safeds,No,safeds.data.tabular.containers._table.add_row.948.4,330481,330612,222367,16,1.0003963919257084,0.6728586514807205,Impure,Impure,2025-01-14 01:29:53.059930
No,safeds,No,safeds.data.tabular.containers._table.add_rows.1009.4,1655421,1656082,1113863,19,1.0003992941976694,0.6728578409963387,Impure,Impure,2025-01-14 01:29:59.243704
No,safeds,No,safeds.data.tabular.containers._table.filter_rows.1068.4,288,287,204,7,0.9965277777777778,0.7083333333333334,Impure,Impure,2025-01-14 01:29:59.244714
No,safeds,No,safeds.data.tabular.containers._table.group_rows_by.1101.4,1655579,1656240,1113973,19,1.0003992560910715,0.6728600688943264,Impure,Impure,2025-01-14 01:30:05.540815
No,safeds,Yes,safeds.data.tabular.containers._table.keep_only_columns.1125.4,7795,7806,5240,14,1.0014111610006415,0.6722257857601026,Impure,Impure,2025-01-14 01:30:05.564867
No,safeds,No,safeds.data.tabular.containers._table.remove_columns.1170.4,228,227,157,8,0.9956140350877193,0.6885964912280702,Impure,Impure,2025-01-14 01:30:05.567083
No,safeds,No,safeds.data.tabular.containers._table.remove_columns_with_missing_values.1221.4,200,199,133,7,0.995,0.665,Impure,Impure,2025-01-14 01:30:05.568120
No,safeds,No,safeds.data.tabular.containers._table.remove_columns_with_non_numerical_values.1250.4,201,200,136,7,0.9950248756218906,0.6766169154228856,Impure,Impure,2025-01-14 01:30:05.569156
No,safeds,No,safeds.data.tabular.containers._table.remove_duplicate_rows.1279.4,105,104,73,6,0.9904761904761905,0.6952380952380952,Impure,Impure,2025-01-14 01:30:05.569156
No,safeds,No,safeds.data.tabular.containers._table.remove_rows_with_missing_values.1303.4,105,104,73,6,0.9904761904761905,0.6952380952380952,Impure,Impure,2025-01-14 01:30:05.570575
No,safeds,No,safeds.data.tabular.containers._table.remove_rows_with_outliers.1325.4,1218,1217,821,11,0.9991789819376026,0.674055829228243,Impure,Impure,2025-01-14 01:30:05.575084
No,safeds,No,safeds.data.tabular.containers._table.rename_column.1368.4,117,116,80,6,0.9914529914529915,0.6837606837606838,Impure,Impure,2025-01-14 01:30:05.576087
No,safeds,No,safeds.data.tabular.containers._table.replace_column.1413.4,211,210,140,7,0.995260663507109,0.6635071090047393,Impure,Impure,2025-01-14 01:30:05.578539
No,safeds,No,safeds.data.tabular.containers._table.shuffle_rows.1473.4,105,104,73,6,0.9904761904761905,0.6952380952380952,Impure,Impure,2025-01-14 01:30:05.579567
No,safeds,No,safeds.data.tabular.containers._table.slice_rows.1500.4,111,110,77,6,0.990990990990991,0.6936936936936937,Impure,Impure,2025-01-14 01:30:05.580588
No,safeds,No,safeds.data.tabular.containers._table.sort_columns.1554.4,195,194,130,7,0.9948717948717949,0.6666666666666666,Impure,Impure,2025-01-14 01:30:05.581679
No,safeds,No,safeds.data.tabular.containers._table.sort_rows.1602.4,231,230,163,7,0.9956709956709957,0.7056277056277056,Impure,Impure,2025-01-14 01:30:05.583079
No,safeds,No,safeds.data.tabular.containers._table.split_rows.1649.4,1074,1073,728,11,0.9990689013035382,0.6778398510242085,Impure,Impure,2025-01-14 01:30:05.586150
No,safeds,No,safeds.data.tabular.containers._table.tag_columns.1695.4,735,734,493,10,0.998639455782313,0.6707482993197279,Impure,Impure,2025-01-14 01:30:05.589534
No,safeds,No,safeds.data.tabular.containers._table.time_columns.1730.4,739,738,496,11,0.9986468200270636,0.6711772665764547,Impure,Impure,2025-01-14 01:30:05.593144
No,safeds,No,safeds.data.tabular.containers._table.transform_column.1767.4,1324,1323,888,11,0.9992447129909365,0.6706948640483383,Impure,Impure,2025-01-14 01:30:05.598180
No,safeds,No,safeds.data.tabular.containers._table.transform_table.1800.4,328947,329078,221330,16,1.0003982404460292,0.672843953585228,Impure,Impure,2025-01-14 01:30:06.765285
No,safeds,No,safeds.data.tabular.containers._table.inverse_transform_table.1838.4,117348,117365,78916,15,1.0001448682551044,0.6724954835191056,Impure,Impure,2025-01-14 01:30:07.166435
No,safeds,No,safeds.data.tabular.containers._table.plot_correlation_heatmap.1884.4,1173,1172,790,11,0.9991474850809889,0.6734867860187553,Impure,Impure,2025-01-14 01:30:07.170555
No,safeds,No,safeds.data.tabular.containers._table.plot_lineplot.1943.4,24,23,17,3,0.9583333333333334,0.7083333333333334,Impure,Impure,2025-01-14 01:30:07.170555
No,safeds,No,safeds.data.tabular.containers._table.plot_scatterplot.2004.4,24,23,17,3,0.9583333333333334,0.7083333333333334,Impure,Impure,2025-01-14 01:30:07.172075
No,safeds,No,safeds.data.tabular.containers._table.plot_boxplots.2062.4,1179,1178,794,11,0.9991518235793045,0.6734520780322307,Impure,Impure,2025-01-14 01:30:07.177437
No,safeds,No,safeds.data.tabular.containers._table.plot_histograms.2109.4,16,15,13,3,0.9375,0.8125,Impure,Impure,2025-01-14 01:30:07.177437
No,safeds,No,safeds.data.tabular.containers._table.to_csv_file.2148.4,6,5,3,3,0.8333333333333334,0.5,Impure,Impure,2025-01-14 01:30:07.178441
No,safeds,No,safeds.data.tabular.containers._table.to_excel_file.2179.4,6,5,3,3,0.8333333333333334,0.5,Impure,Impure,2025-01-14 01:30:07.179445
No,safeds,No,safeds.data.tabular.containers._table.to_json_file.2217.4,6,5,3,3,0.8333333333333334,0.5,Impure,Impure,2025-01-14 01:30:07.179445
No,safeds,No,safeds.data.tabular.containers._table.to_dict.2248.4,79,78,51,6,0.9873417721518988,0.6455696202531646,Impure,Impure,2025-01-14 01:30:07.180449
No,safeds,No,safeds.data.tabular.containers._table.to_html.2269.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 01:30:07.181451
No,safeds,No,safeds.data.tabular.containers._table.to_columns.2286.4,78,77,50,6,0.9871794871794872,0.6410256410256411,Impure,Impure,2025-01-14 01:30:07.182474
No,safeds,No,safeds.data.tabular.containers._table.to_rows.2304.4,59,58,42,6,0.9830508474576272,0.711864406779661,Impure,Impure,2025-01-14 01:30:07.182474
No,safeds,No,safeds.data.tabular.containers._table._repr_html_.2338.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 01:30:07.183476
No,safeds,Yes,safeds.data.tabular.containers._table.__dataframe__.2353.4,2,2,1,1,1.0,0.5,Impure,Impure,2025-01-14 01:30:07.183476
No,safeds,Yes,safeds.data.tabular.containers._tagged_table._from_table.52.4,19009,19040,12776,16,1.0016308064600978,0.6721026882003261,Impure,Impure,2025-01-14 01:30:07.247465
No,safeds,Yes,safeds.data.tabular.containers._tagged_table.__init__.118.4,102653,102821,68948,19,1.0016365814929908,0.6716608379686906,Impure,Impure,2025-01-14 01:30:07.592854
No,safeds,No,safeds.data.tabular.containers._tagged_table.__sizeof__.168.4,3,2,2,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-01-14 01:30:07.594301
No,safeds,No,safeds.data.tabular.containers._tagged_table.features.183.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 01:30:07.595316
No,safeds,No,safeds.data.tabular.containers._tagged_table.target.195.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 01:30:07.595316
No,safeds,No,safeds.data.tabular.containers._tagged_table.add_column_as_feature.210.4,1707,1706,1149,11,0.9994141769185706,0.6731107205623902,Impure,Impure,2025-01-14 01:30:07.601822
No,safeds,No,safeds.data.tabular.containers._tagged_table.add_columns_as_features.239.4,1938,1937,1298,11,0.999484004127967,0.6697626418988648,Impure,Impure,2025-01-14 01:30:07.608804
No,safeds,No,safeds.data.tabular.containers._tagged_table._as_table.273.4,195,194,130,7,0.9948717948717949,0.6666666666666666,Impure,Impure,2025-01-14 01:30:07.609802
No,safeds,Yes,safeds.data.tabular.containers._tagged_table.add_column.292.4,9621,9634,6470,15,1.0013512108928386,0.6724872674358174,Impure,Impure,2025-01-14 01:30:07.642713
No,safeds,Yes,safeds.data.tabular.containers._tagged_table.add_columns.321.4,5667,5675,3803,13,1.0014116816657843,0.6710781718722428,Impure,Impure,2025-01-14 01:30:07.661662
No,safeds,Yes,safeds.data.tabular.containers._tagged_table.add_row.350.4,1324868,1325398,891444,20,1.0004000398530268,0.6728549561163829,Impure,Impure,2025-01-14 01:30:12.783431
No,safeds,Yes,safeds.data.tabular.containers._tagged_table.add_rows.373.4,6624628,6627278,4457428,23,1.0004000224616385,0.6728571023157829,Impure,Impure,2025-01-14 01:30:39.915049
No,safeds,No,safeds.data.tabular.containers._tagged_table.filter_rows.396.4,2048,2049,1396,11,1.00048828125,0.681640625,Impure,Impure,2025-01-14 01:30:39.921512
No,safeds,Yes,safeds.data.tabular.containers._tagged_table.keep_only_columns.418.4,19009,19040,12776,16,1.0016308064600978,0.6721026882003261,Impure,Impure,2025-01-14 01:30:39.984053
No,safeds,Yes,safeds.data.tabular.containers._tagged_table.remove_columns.454.4,25347,25387,17045,16,1.0015780960271432,0.6724661695664181,Impure,Impure,2025-01-14 01:30:40.076880
No,safeds,Yes,safeds.data.tabular.containers._tagged_table.remove_columns_with_missing_values.492.4,3792,3794,2540,13,1.0005274261603376,0.669831223628692,Impure,Impure,2025-01-14 01:30:40.088951
No,safeds,Yes,safeds.data.tabular.containers._tagged_table.remove_columns_with_non_numerical_values.524.4,19385,19414,13033,16,1.0014960020634511,0.6723239618261543,Impure,Impure,2025-01-14 01:30:40.182836
No,safeds,Yes,safeds.data.tabular.containers._tagged_table.remove_duplicate_rows.556.4,3366,3368,2270,13,1.0005941770647653,0.6743909685086156,Impure,Impure,2025-01-14 01:30:40.194806
No,safeds,Yes,safeds.data.tabular.containers._tagged_table.remove_rows_with_missing_values.573.4,3366,3368,2270,13,1.0005941770647653,0.6743909685086156,Impure,Impure,2025-01-14 01:30:40.204781
No,safeds,Yes,safeds.data.tabular.containers._tagged_table.remove_rows_with_outliers.590.4,7818,7820,5262,15,1.0002558199027884,0.6730621642363775,Impure,Impure,2025-01-14 01:30:40.231236
No,safeds,Yes,safeds.data.tabular.containers._tagged_table.rename_column.611.4,3414,3416,2298,13,1.0005858230814295,0.6731107205623902,Impure,Impure,2025-01-14 01:30:40.243205
No,safeds,Yes,safeds.data.tabular.containers._tagged_table.replace_column.648.4,3810,3812,2550,13,1.0005249343832021,0.6692913385826772,Impure,Impure,2025-01-14 01:30:40.254175
No,safeds,Yes,safeds.data.tabular.containers._tagged_table.shuffle_rows.705.4,841,841,567,10,1.0,0.6741973840665874,Impure,Impure,2025-01-14 01:30:40.258165
